ts_code,name,fullname,market,publisher,index_type,category,base_date,list_date,trade_date
h11042.CSI,AMAC建筑,AMAC建筑指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11043.CSI,AMAC交运,AMAC交运仓储指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11044.CSI,AMAC信息,AMAC信息技术指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11045.CSI,AMAC批零,AMAC批发零售贸易指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11046.CSI,AMAC金融,AMAC金融业指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11047.CSI,AMAC地产,AMAC房地产指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11049.CSI,AMAC文体,AMAC文化体育指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11050.CSI,AMAC综企,AMAC综合企业指数,CSI,中证指数有限公司,,一级行业指数,2008-12-31,2009-06-15,2026-05-07
h11052.CSI,智能电车,中证智能电动汽车指数,CSI,中证指数有限公司,,主题指数,2014-12-31,2009-07-22,2026-05-07
h11054.CSI,装备产业,中证装备产业指数,CSI,中证指数有限公司,,主题指数,2008-12-31,2009-07-22,2026-05-07
h11057.CSI,石化产业,中证石化产业指数,CSI,中证指数有限公司,,主题指数,2008-12-31,2009-07-22,2026-05-07
h11059.CSI,工业有色,中证工业有色金属主题指数,CSI,中证指数有限公司,,主题指数,2008-12-31,2009-07-22,2026-05-07
h11100.CSI,香港100,中证香港100指数,CSI,中证指数有限公司,,规模指数,2004-12-31,2008-05-07,2026-05-07
h11110.CSI,香港F50,中证锐联香港基本面50指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2010-06-02,2026-05-07
h11120.CSI,香港中盘精选,中证香港中盘精选指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2011-04-28,2026-05-07
h11121.CSI,富国多空,沪深300富国130/30多空策略指数,CSI,中证指数有限公司,,策略指数,2005-12-31,2011-07-26,2026-05-07
h11123.CSI,香港内地50,中证香港内地股50指数,CSI,中证指数有限公司,,规模指数,2004-12-31,2008-11-10,2026-05-07
h11136.CSI,中国互联网,中证海外中国互联网指数,CSI,中证指数有限公司,,主题指数,2007-06-29,2011-09-20,2026-05-07
h11140.CSI,香港红利,中证香港红利指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2009-07-23,2026-05-07
h11143.CSI,港股通内地地产,中证港股通内地地产指数,CSI,中证指数有限公司,,主题指数,2007-12-31,2010-06-02,2026-05-07
h11144.CSI,HKT内地消费,中证香港上市可交易内地消费指数,CSI,中证指数有限公司,,主题指数,2007-12-31,2010-06-02,2026-05-07
h11146.CSI,港股通内地金融,中证港股通内地金融指数,CSI,中证指数有限公司,,主题指数,2007-12-31,2010-06-02,2026-05-07
h11152.CSI,内地民营,中证香港内地民营指数,CSI,中证指数有限公司,,主题指数,2007-12-31,2010-07-30,2026-05-07
h11153.CSI,内地国有,中证香港内地国有企业指数,CSI,中证指数有限公司,,主题指数,2007-12-31,2010-07-30,2026-05-07
h11164.CSI,中证香港300,中证香港300指数,CSI,中证指数有限公司,,规模指数,2004-12-31,2012-07-20,2026-05-07
h30007.CSI,芯片产业,中证芯片产业指数,CSI,中证指数有限公司,,主题指数,2015-12-31,2012-12-20,2026-05-07
h30015.CSI,中证800汽车,中证800汽车与零部件指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2012-12-21,2026-05-07
h30022.CSI,800银行,中证800银行指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2012-12-21,2026-05-07
h30031.CSI,800有色,中证800有色金属指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2012-12-21,2026-05-07
h30035.CSI,300非银,沪深300非银行金融指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2012-12-21,2026-05-07
h30036.CSI,AMAC餐饮,AMAC餐饮住宿指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30037.CSI,AMAC商务,AMAC租赁商务指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30038.CSI,AMAC科技,AMAC科研技术指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30039.CSI,AMAC公共,AMAC水利环境指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30040.CSI,AMAC社会,AMAC居民服务指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30041.CSI,AMAC农副,AMAC食品加工指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30042.CSI,AMAC食品,AMAC食品制造指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30043.CSI,AMAC饮料,AMAC饮料制造指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30044.CSI,AMAC纺织,AMAC纺织指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30045.CSI,AMAC服装,AMAC纺织服装指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30046.CSI,AMAC皮革,AMAC皮革指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30047.CSI,AMAC木材,AMAC木材指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30048.CSI,AMAC家具,AMAC家具指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30049.CSI,AMAC造纸,AMAC造纸指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30050.CSI,AMAC印刷,AMAC印刷指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30051.CSI,AMAC文教,AMAC文教用品指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30052.CSI,AMAC石化,AMAC石化指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30053.CSI,AMAC化学,AMAC化学制品指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30054.CSI,AMAC医药,AMAC医药制造指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30055.CSI,AMAC化纤,AMAC化纤指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30056.CSI,AMAC橡胶,AMAC橡胶塑料指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30057.CSI,AMAC矿物,AMAC非金属指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30058.CSI,AMAC钢铁,AMAC黑色金属指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30059.CSI,AMAC有色,AMAC有色金属指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30060.CSI,AMAC金属,AMAC金属制品指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30061.CSI,AMAC通用,AMAC通用设备指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30062.CSI,AMAC专用,AMAC专用设备指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30063.CSI,AMAC汽车,AMAC汽车制造指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30064.CSI,AMAC运输,AMAC运输设备指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30065.CSI,AMAC电气,AMAC电气机械指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30066.CSI,AMAC电子,AMAC电子设备指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30067.CSI,AMAC仪表,AMAC仪器仪表指数,CSI,中证指数有限公司,,一级行业指数,2009-01-01,2013-01-21,2026-05-07
h30082.CSI,300两倍,沪深300两倍杠杆指数,CSI,中证指数有限公司,,策略指数,2009-06-30,2013-04-03,2026-05-07
h30083.CSI,300反向,沪深300反向指数,CSI,中证指数有限公司,,策略指数,2009-06-30,2013-04-03,2026-05-07
h30086.CSI,800金融,中证800金融指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-05-09,2026-05-07
h30089.CSI,红利潜力,中证红利潜力指数,CSI,中证指数有限公司,,主题指数,2005-12-30,2013-07-02,2026-05-07
h30094.CSI,消费红利,中证主要消费红利指数,CSI,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h30106.CSI,H300金融服务港币,中证香港300金融服务指数(港币),CSI,中证指数有限公司,,主题指数,2004-12-31,2013-05-21,2026-05-07
h30124.CSI,安中动态,沪深300安中动态策略指数,CSI,中证指数有限公司,,策略指数,2007-12-28,2013-07-01,2026-05-07
h30171.CSI,中证全指运输指数,中证全指运输指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2013-07-15,2026-05-07
h30178.CSI,医疗保健,中证全指医疗保健设备与服务指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2013-07-15,2026-05-07
h30182.CSI,计算机,中证全指计算机指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2013-07-15,2026-05-07
h30184.CSI,中证全指半导体,中证全指半导体产品与设备指数,CSI,中证指数有限公司,,二级行业指数,2004-12-31,2013-07-15,2026-05-07
h30192.CSI,食品,中证全指食品指数,CSI,中证指数有限公司,,三级行业指数,2004-12-31,2013-07-15,2026-05-07
h30198.CSI,油气产业,中证油气产业指数,CSI,中证指数有限公司,,行业指数,2004-12-31,2013-07-15,2026-05-07
h30199.CSI,中证全指电力指数,中证全指电力与电网指数,CSI,中证指数有限公司,,三级行业指数,2004-12-31,2013-07-15,2026-05-07
h30202.CSI,软件指数,中证全指软件指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2013-07-15,2026-05-07
h30205.CSI,饮料指数,中证饮料主题指数,CSI,中证指数有限公司,,行业指数,2004-12-31,2013-07-15,2026-05-07
h30217.CSI,医疗器械,中证全指医疗器械指数,CSI,中证指数有限公司,,三级行业指数,2004-12-31,2013-07-15,2026-05-07
h30251.CSI,中证500原料,中证500原材料指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-11-06,2026-05-07
h30252.CSI,中证500工业,中证500工业指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-11-06,2026-05-07
h30255.CSI,中证500医药,中证500医药卫生指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-11-06,2026-05-07
h30257.CSI,中证500信息,中证500信息技术指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2013-11-06,2026-05-07
h30263.CSI,腾讯济安,中证腾讯济安价值100A股指数,CSI,中证指数有限公司,,策略指数,2013-05-18,2013-11-18,2026-05-07
h30269.CSI,红利低波,中证红利低波动指数,CSI,中证指数有限公司,,策略指数,2005-12-30,2013-12-19,2026-05-07
h30270.CSI,红利价值,中证红利价值指数,CSI,中证指数有限公司,,策略指数,2005-12-30,2013-12-19,2026-05-07
h30318.CSI,科技传媒通信150,中证科技传媒通信150指数,CSI,中证指数有限公司,,主题指数,2011-06-30,2014-04-15,2026-05-07
h30332.CSI,香港50(HKD),中证香港50指数(HKD),CSI,中证指数有限公司,,规模指数,2004-12-31,2014-05-21,2026-05-07
h30344.CSI,健康产业,中证健康产业指数,CSI,中证指数有限公司,,主题指数,2011-12-30,2014-06-06,2026-05-07
h30352.CSI,中证500价值,中证500价值指数,CSI,中证指数有限公司,,风格指数,2004-12-31,2014-06-09,2026-05-07
h30356.CSI,中证800价值,中证800价值指数,CSI,中证指数有限公司,,风格指数,2004-12-31,2014-06-09,2026-05-07
h30359.CSI,中证转型成长,中证转型成长指数,CSI,中证指数有限公司,,策略指数,2005-12-30,2014-07-11,2026-05-07
h30362.CSI,基本300,中证锐联基本面300指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2014-07-22,2026-05-07
h30363.CSI,基本500,中证锐联基本面500指数,CSI,中证指数有限公司,,策略指数,2004-12-31,2014-07-22,2026-05-07
h30365.CSI,文娱传媒,中证文娱传媒指数,CSI,中证指数有限公司,,主题指数,2013-12-31,2014-07-21,2026-05-07
h30366.CSI,高息策略,中证高股息策略指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2014-07-21,2026-05-07
h30372.CSI,中证安全,中证社会发展安全产业主题指数,CSI,中证指数有限公司,,主题指数,2012-06-29,2014-07-21,2026-05-07
h30373.CSI,百发100,中证百度百发策略100指数,CSI,中证指数有限公司,,策略指数,2008-12-31,2014-07-30,2026-05-07
h30403.CSI,300日报酬两倍,沪深300日报酬正向两倍指数,CSI,中证指数有限公司,,策略指数,2009-06-30,2014-09-02,2026-05-07
h30404.CSI,300日报酬反向,沪深300日报酬反向一倍指数,CSI,中证指数有限公司,,策略指数,2009-06-30,2014-09-02,2026-05-07
h30455.CSI,沪港深500,中证沪港深500指数,CSI,中证指数有限公司,,规模指数,2004-12-31,2014-11-28,2026-05-07
h30463.CSI,沪港深500医药,中证沪港深500医药卫生指数,CSI,中证指数有限公司,,一级行业指数,2004-12-31,2014-11-28,2026-05-07
h30531.CSI,精工制造,中证精工制造指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2014-12-18,2026-05-07
h30533.CSI,中国互联网50,中证海外中国互联网50指数,CSI,中证指数有限公司,,主题指数,2007-06-29,2014-12-29,2026-05-07
h30535.CSI,互联网,中证互联网指数,CSI,中证指数有限公司,,主题指数,2012-06-29,2015-01-12,2026-05-07
h30537.CSI,淘金100,中证淘金大数据100指数,CSI,中证指数有限公司,,主题指数,2009-12-31,2015-01-21,2026-05-07
h30552.CSI,沪港深通TMT,中证沪港深互联互通TMT指数,CSI,中证指数有限公司,,主题指数,2004-12-31,2015-03-13,2026-05-07
h30588.CSI,中证证保,中证证券保险指数,CSI,中证指数有限公司,,主题指数,2009-12-31,2015-02-02,2026-05-07
h30590.CSI,机器人,中证机器人指数,CSI,中证指数有限公司,,主题指数,2010-12-31,2015-02-10,2026-05-07
h30597.CSI,新材料,中证新材料主题指数,CSI,中证指数有限公司,,主题指数,2008-12-31,2015-02-13,2026-05-07
h50001.SH,180能源,上证180能源指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50002.SH,180材料,上证180原材料指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50003.SH,180工业,上证180工业指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50004.SH,180可选,上证180可选消费指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50005.SH,180消费,上证180主要消费指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50006.SH,180医药,上证180医药卫生指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50007.SH,180金融地产,上证180金融地产指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-06-29,2026-05-07
h50008.SH,180信息,上证180信息技术指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50009.SH,上证180通信,上证180通信服务指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50010.SH,180公用,上证180公用事业指数,SSE,中证指数有限公司,,一级行业指数,2003-12-31,2012-06-29,2026-05-07
h50011.SH,沪环渤海,上证环渤海龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50012.SH,沪长三角,上证长三角龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50013.SH,沪珠三角,上证泛珠三角龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50014.SH,沪中部,上证中部崛起龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50015.SH,沪西部,上证西部大开发龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50016.SH,沪东北,上证东北振兴龙头企业指数,SSE,中证指数有限公司,,主题指数,2003-12-31,2012-09-27,2026-05-07
h50017.SH,沪信息业,上证战略性信息产业指数,SSE,中证指数有限公司,,主题指数,2005-12-30,2012-12-20,2026-05-07
h50018.SH,上证文化,上证文化产业指数,SSE,中证指数有限公司,,主题指数,2012-06-29,2013-03-26,2026-05-07
h50019.SH,上红回报,上证红利回报指数,SSE,中证指数有限公司,,主题指数,2005-12-30,2013-03-27,2026-05-07
h50020.SH,上红潜力,上证红利潜力指数,SSE,中证指数有限公司,,主题指数,2005-12-30,2013-07-02,2026-05-07
h50021.SH,沪能源红,上证能源红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50022.SH,沪材料红,上证原材料红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50023.SH,沪工业红,上证工业红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50024.SH,沪可选红,上证可选消费红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50025.SH,沪消费红,上证主要消费红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50026.SH,沪医药红,上证医药卫生红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50027.SH,沪金融红,上证金融红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50028.SH,沪信息红,上证信息技术红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50029.SH,沪通信红,上证通信服务,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50030.SH,沪公用红,上证公用事业红利指数,SSE,中证指数有限公司,,策略指数,2005-12-30,2013-07-02,2026-05-07
h50031.SH,沪绿色城,上证绿色城镇指数,SSE,中证指数有限公司,,主题指数,2012-06-29,2013-08-26,2026-05-07
